lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
160,1,130.4554700271455,7,28,4,2,0,0,3,0
243,0,86.0322701328621,9,3,4,1,0,2,0,0
24,0,162.1053482545417,10,1,4,4,0,0,4,0
261,0,65.44410530957741,11,16,3,2,2,1,0,0
96,1,166.43944866506524,9,27,4,2,0,0,3,0
170,0,76.49965323640619,8,20,4,4,1,0,0,0
273,0,109.07248298429218,6,17,3,1,0,1,0,0
18,0,156.0,5,12,4,1,0,0,3,0
272,0,95.126638822972,9,22,3,2,1,0,0,0
213,0,92.65,10,2,4,2,1,3,0,0
230,0,158.95047443357427,8,25,4,2,0,0,4,0
50,0,158.84738037841572,8,18,4,1,0,0,3,0
5,0,89.0,3,4,4,0,1,3,0,0
279,1,80.55029357801969,8,25,4,5,1,2,0,0
210,0,90.95,7,25,4,3,1,0,0,0
135,0,89.61578915123653,10,4,4,4,0,0,0,0
145,1,92.26124152361974,6,27,3,2,2,0,0,0
88,0,108.0,10,9,4,3,0,3,0,0
97,0,127.54717728793322,9,12,4,2,0,1,2,0
56,0,147.33775044188704,8,24,4,4,1,0,3,0
78,0,86.73091158168299,3,24,4,2,0,1,0,0
94,0,108.59274956315627,10,6,4,3,0,2,0,0
28,0,161.28574561291703,7,5,4,3,1,0,1,0
121,0,162.0,8,13,4,5,1,0,3,0
178,0,94.51122184471056,8,22,4,2,0,0,0,0
274,0,94.98027576843262,5,14,4,1,1,0,0,0
49,0,168.3,8,20,4,3,1,0,3,0
103,0,115.83493085285632,5,15,4,2,0,2,0,0
36,0,131.4,5,1,4,1,0,0,3,0
128,1,116.67962379340075,4,9,4,1,1,1,1,0
212,0,103.80524378181514,10,8,4,2,1,0,2,0
10,0,192.3780861252546,3,3,4,2,1,1,2,0
62,0,102.02896239931717,9,3,4,2,2,0,0,0
35,0,94.40224694921399,5,26,4,0,1,0,0,0
255,0,100.99085700499772,7,6,4,1,0,0,0,0
58,0,125.85070042493969,11,10,4,1,1,0,2,0
143,0,88.31889675399786,7,15,4,3,1,2,0,0
145,0,214.6162069870941,8,18,4,3,1,1,3,0
129,0,103.77259115649487,7,11,4,3,1,2,0,0
208,1,120.58183909183356,8,24,4,4,0,0,1,0
250,0,112.02051720996795,10,16,4,1,1,0,0,0
147,1,78.55177130477107,11,8,4,2,0,2,0,0
150,1,130.5,8,10,4,2,0,0,0,0
107,0,116.7414653803529,8,4,4,2,1,1,0,0
51,0,109.7902999764691,7,29,4,2,1,0,0,0
43,0,88.69723768945808,5,21,4,2,0,3,0,0
81,0,73.16691301964671,7,2,4,3,1,1,0,0
4,0,89.05295972185564,3,22,3,1,0,2,0,0
113,0,105.77193666792888,8,11,4,0,0,3,0,0
118,0,156.10641655493276,7,6,4,5,3,0,3,0
90,1,127.8,4,28,4,2,0,0,0,0
32,0,82.60892549954534,11,12,4,2,1,1,0,0
26,0,120.46932539653994,9,18,4,2,2,0,0,0
137,0,116.1,7,7,4,2,0,3,0,0
158,0,129.46883521629124,6,18,4,2,1,0,3,0
55,1,117.2230304046601,4,7,4,2,0,1,0,0
161,0,116.1,9,8,3,3,0,0,0,0
33,1,74.8,11,13,4,5,2,0,0,0
32,0,192.99595379334983,6,8,4,3,0,0,2,0
166,0,146.7,8,12,4,1,0,0,0,0
35,0,121.77211852933851,5,19,4,2,1,0,3,0
44,0,88.2,3,22,4,2,0,3,0,0
152,0,90.46824710147206,7,15,4,4,2,0,0,0
29,0,90.20198368602264,9,29,4,2,0,3,0,0
35,1,111.46596038924382,8,28,4,3,1,0,0,0
166,0,99.82465093122106,6,21,4,3,2,0,0,0
74,0,79.5449779666192,3,16,4,3,1,0,0,0
39,0,140.1025846426138,3,20,4,4,0,0,3,0
5,0,140.0,10,2,4,1,0,3,0,0
49,1,162.6753868371659,9,29,4,2,1,0,3,0
44,0,99.0,8,30,4,1,0,3,0,0
25,0,139.0,9,15,4,2,0,3,0,0
39,0,128.09016201464283,5,26,4,2,1,0,0,0
125,0,133.43900315147175,11,1,4,3,2,0,4,0
79,0,105.48253080235011,6,19,4,1,0,0,0,0
198,1,120.7,12,28,4,4,0,0,3,0
22,0,85.7396979271507,2,12,4,1,1,0,0,0
143,0,114.69834594079671,5,6,4,2,0,0,3,0
4,0,202.38494198762706,5,22,3,2,0,0,4,0
130,1,97.56976102103442,8,22,4,3,0,0,0,0
72,0,150.3,7,3,4,3,0,0,3,0
206,0,98.1,10,4,4,1,0,3,0,0
171,0,111.43264037911386,7,15,4,6,2,0,0,0
120,0,113.52171924164968,5,25,4,2,0,0,1,0
91,1,79.10749496845754,10,12,4,1,2,2,0,0
36,0,161.33,10,18,4,2,0,0,3,0
27,0,94.35,6,12,4,0,1,0,0,0
5,0,109.5939406209434,4,25,2,2,0,1,0,0
110,0,147.63493068786315,7,8,4,3,1,0,3,0
171,0,62.247401891544165,6,21,4,3,1,1,0,0
260,0,113.07496488415764,9,21,4,2,0,2,0,0
158,0,146.6960374333662,7,7,4,1,0,0,2,0
162,0,60.04794579438322,8,17,3,3,0,0,0,0
304,0,89.0,11,3,3,2,0,0,0,0
80,0,95.86587390325506,4,1,4,2,0,0,3,0
99,0,131.8007644447907,5,23,4,2,1,0,3,0
46,0,105.52479901501734,4,2,4,1,0,1,1,0
50,0,75.4934943238416,2,2,4,4,0,0,0,0
210,1,119.85,9,17,4,2,2,0,0,0
279,0,78.07217532455026,9,23,4,4,1,1,0,0
39,0,114.4283923229005,7,17,4,1,0,3,0,0
92,1,72.25,11,26,4,2,0,0,0,0
141,0,72.25,4,8,3,2,1,0,0,0
96,0,130.87477659564027,5,17,4,4,0,3,0,0
6,0,99.24106434648019,4,3,2,1,1,0,0,0
232,0,110.6937797312733,10,23,4,3,0,0,2,0
90,1,76.5,7,7,4,3,1,0,0,0
125,0,79.2,11,16,4,2,0,3,0,0
128,0,103.5908134848272,6,7,4,3,0,2,0,0
19,0,169.07839647581434,3,26,4,1,0,0,1,0
252,0,76.83629256222406,12,30,4,3,2,1,0,0
225,0,168.1775524173682,9,26,4,2,0,0,5,0
23,1,119.0,9,25,4,2,1,3,0,0
8,0,114.46102029154551,2,27,4,1,1,0,3,0
78,0,129.83333282749763,7,6,4,3,1,0,3,0
62,0,140.06976117049973,3,10,4,2,0,0,0,0
6,0,85.92311851420833,6,13,4,1,0,0,0,0
243,1,89.03157563551287,9,29,4,1,0,2,0,0
34,0,128.36673696260837,4,1,4,1,1,0,0,0
169,1,109.13610175919487,10,2,4,3,0,0,0,0
2,0,63.18851425520965,9,6,2,1,0,0,0,0
17,0,110.50608309574051,5,14,2,4,1,0,1,0
265,1,77.06990365489533,11,21,4,1,1,0,0,0
12,1,92.50120505482126,7,31,3,3,0,0,0,0
37,0,116.56310130506445,5,6,4,0,0,2,0,0
79,0,184.25211502766453,8,15,4,3,2,0,3,0
26,0,132.41627119042124,6,12,4,5,3,0,2,0
193,0,120.0474300573562,6,19,3,2,0,0,0,0
309,0,70.32113858218443,9,3,4,3,0,2,0,0
249,0,86.03690991371765,8,26,4,1,1,0,0,0
114,0,119.85,6,13,4,4,1,0,0,0
122,0,140.9626364614017,8,29,4,2,1,0,3,0
41,0,198.9,7,20,4,2,0,0,5,0
143,0,100.3,6,1,4,3,1,0,0,0
57,0,79.2,11,14,4,2,0,3,0,0
320,0,115.0,8,18,4,2,0,1,0,0
157,1,130.21947432583784,8,2,4,2,0,0,0,0
160,1,131.52419493051602,7,29,4,3,2,0,3,0
306,0,69.8142737784415,9,2,4,3,0,2,0,0
28,0,152.17002750877816,8,2,4,2,1,0,1,0
51,0,67.5,2,25,4,2,0,3,0,0
30,0,97.68700294936448,3,10,4,2,0,0,0,0
35,0,127.19039577113014,5,8,4,2,0,0,0,0
19,1,139.3143459397244,9,28,4,2,1,0,3,0
171,0,89.33059260116876,8,2,4,4,0,3,0,0
63,0,129.12679400112899,5,15,2,1,1,0,0,0
25,0,104.0,11,20,4,1,1,0,0,0
35,0,149.896804090798,7,27,4,2,0,0,3,0
55,1,139.17389528943204,10,12,4,2,0,0,3,0
56,0,94.5,6,20,4,2,1,0,0,0
30,0,152.58446364963376,9,3,4,2,0,0,2,0
98,0,118.19078220880564,10,15,4,1,2,0,0,0
160,0,90.0,4,27,3,4,2,0,0,0
71,0,99.99061663130561,5,3,4,1,2,0,2,0
122,0,162.0,9,20,4,5,1,0,3,0
8,0,85.0,2,20,4,1,1,0,0,0
7,0,119.3087313739566,4,19,4,1,0,0,0,0
110,0,118.16327252377404,8,15,4,3,1,0,0,0
21,0,88.0,10,26,4,1,0,3,0,0
160,0,132.1425994540182,10,2,3,3,0,0,3,0
214,0,85.21030017884955,6,18,4,0,1,0,0,0
343,0,90.0,9,13,3,2,0,0,0,0
93,0,134.45448027739357,8,4,4,2,1,0,0,0
39,0,148.2013019452345,9,7,4,3,0,0,0,0
76,0,60.21359737164676,3,25,3,1,1,0,0,0
255,1,162.77018599559375,8,16,4,2,2,0,0,0
184,0,116.93211596532858,9,14,4,2,0,2,0,0
111,0,200.93204899685864,9,11,4,2,0,0,5,0
68,0,118.48752956280016,5,21,4,2,0,0,3,0
21,0,140.95823609941314,7,2,4,2,1,0,3,0
2,0,88.79004437432563,2,10,2,1,0,0,0,0
86,0,58.1572879020069,7,9,4,6,2,0,0,0
39,0,134.44917892112073,3,25,4,2,1,0,0,0
96,1,169.89520713434686,7,25,4,2,0,0,3,0
103,0,116.1,6,14,4,2,0,3,1,0
100,0,168.3,9,8,4,4,0,0,3,0
6,0,101.0,3,23,4,1,0,0,0,0
179,1,130.05,8,9,4,3,0,0,3,0
139,0,108.18198820535555,5,4,4,1,1,2,0,0
194,1,107.51376246172141,8,9,4,2,1,0,0,0
24,0,100.5727784054036,7,9,4,1,0,0,0,0
142,0,109.32548469478958,8,26,4,2,0,0,3,0
63,1,143.81337495611064,4,11,4,3,0,0,1,0
96,2,76.5,7,7,4,4,1,0,0,0
110,1,119.35769671844483,10,9,3,1,1,0,0,0
40,0,150.3,5,3,4,1,1,0,3,0
65,0,89.98425576218241,4,1,4,1,0,0,0,0
346,0,116.66594954922482,9,12,3,2,0,0,0,0
109,0,94.5,7,25,3,1,1,1,0,0
177,0,83.47843717509433,8,24,4,3,0,3,0,0
193,0,162.6349350326307,8,26,4,3,2,0,5,0
204,0,90.77138241615143,6,5,3,7,1,0,0,0
163,0,95.07513861325346,7,22,4,2,0,2,0,0
0,0,74.18222480793091,8,10,3,0,0,2,0,0
8,0,147.08962089878403,3,23,4,1,0,0,3,0
38,0,69.47181175575909,2,11,4,1,0,3,0,0
63,0,118.84349219008321,4,23,4,1,1,0,2,0
39,0,111.9189542552568,8,28,4,2,1,0,0,0
192,0,100.55034987465669,6,22,4,2,0,0,0,0
157,1,131.7449605744397,6,27,4,3,0,0,3,0
94,0,129.5043213170365,7,13,4,3,0,1,2,0
93,0,131.26733570856382,8,23,4,4,0,0,3,0
232,0,96.71192382487892,7,26,4,2,0,0,0,0
194,0,87.68110994032338,8,15,4,1,0,0,0,0
111,0,136.41700867731709,7,23,4,1,1,1,1,0
10,0,215.32348776164315,5,13,4,2,2,0,5,0
35,0,159.258335810553,6,4,4,1,0,0,3,0
162,0,106.91427596718303,8,15,4,2,1,1,0,0
123,1,136.38320296721673,6,18,4,1,1,0,1,0
12,0,119.84216927381888,4,2,4,2,1,0,0,0
85,0,98.47135199958659,11,4,3,1,0,0,0,0
40,0,102.03011126766889,6,26,4,2,1,1,0,0
309,0,74.30594366866966,11,9,3,6,2,0,0,0
5,1,98.14690890902293,8,13,4,3,0,0,0,0
23,0,106.78651257887971,9,26,4,1,1,1,0,0
162,2,121.94492935304014,7,27,4,1,0,0,0,0
178,0,117.71279974107398,7,25,3,2,0,0,2,0
67,0,85.83798236653885,9,3,3,4,2,0,0,0
18,1,111.46663724902146,8,24,4,1,0,3,0,0
64,0,118.8,4,22,4,1,1,0,3,0
315,0,65.35692347661555,11,28,4,6,0,3,0,0
165,0,99.45,8,6,4,3,2,0,0,0
72,0,118.82061097784165,11,19,4,3,0,0,2,0
0,0,98.25564265566962,8,7,4,0,1,2,0,0
81,0,90.27347627677116,7,23,4,1,0,0,0,0
180,0,111.70600564179212,7,1,4,4,1,0,0,0
31,0,70.9135542468266,2,4,2,2,0,0,0,0
71,0,106.59480028040862,6,26,3,2,2,0,0,0
72,0,67.84297799849118,5,7,4,3,0,0,0,0
185,2,137.7,8,6,4,2,0,0,3,0
13,0,118.28956121763869,8,7,3,1,0,2,0,0
10,0,79.0,2,21,4,1,1,3,0,0
222,0,75.4146417047243,9,10,4,4,0,0,0,0
205,1,168.7029358885319,8,5,4,1,0,0,5,0
33,0,114.20204161873436,5,13,4,2,0,0,0,0
4,1,166.7050834145602,9,17,4,2,1,0,0,0
148,0,136.9592024463853,8,17,4,2,1,0,3,0
44,0,107.1,4,2,4,1,1,1,0,0
18,0,138.46575288927963,5,5,4,3,1,1,1,0
112,0,89.24193067447926,10,23,4,2,1,2,0,0
99,1,91.78788576604606,6,3,4,3,1,1,0,0
8,0,111.42079017924,4,25,4,1,0,0,0,0
99,0,91.07229215159857,10,26,4,1,0,0,0,0
67,0,85.5333091507218,3,18,4,1,2,2,0,0
161,0,127.99803558551365,7,16,4,2,0,0,3,0
16,0,150.33327214482247,7,25,4,0,1,0,0,0
76,0,119.89631784875289,6,12,4,2,1,0,0,0
66,0,149.31226745862315,8,7,4,3,0,0,3,0
154,0,189.1737827875667,6,12,4,1,1,0,5,0
24,0,107.58315917700808,7,26,4,1,1,2,0,0
61,0,154.06342304848732,10,23,4,1,0,0,4,0
124,0,114.3,8,8,4,4,1,0,0,0
160,0,142.41536923997805,9,19,3,2,1,0,1,0
110,1,118.81003879198097,9,10,4,1,1,2,0,0
46,1,112.52480011139596,3,17,4,1,0,0,3,0
69,0,79.55840643447942,7,11,3,4,1,0,0,0
5,0,88.2583527286913,2,22,4,0,0,2,0,0
16,1,129.97596374664906,8,27,4,2,0,1,0,0
5,1,124.0,9,5,4,0,0,0,0,0
46,0,236.04931221916496,7,6,4,2,2,0,3,0
123,0,94.80342903252365,7,1,4,3,0,2,0,0
99,0,150.77302143665602,9,21,4,3,0,0,3,0
207,1,107.55905792654835,7,4,4,2,0,0,0,0
220,0,111.47640850769184,8,30,3,1,0,0,0,0
193,1,106.65578521078564,8,10,4,1,2,0,0,0
11,0,171.79617376162315,4,26,4,2,0,1,0,0
67,0,90.94075053903656,4,5,4,3,0,0,0,0
98,0,114.3,7,5,4,0,0,0,0,0
55,0,159.3,5,2,4,2,0,0,1,0
184,1,113.0438073760651,9,9,4,3,0,0,0,0
48,0,149.24297686701726,11,7,4,2,0,1,0,0
162,0,84.47233395690537,8,23,4,4,0,3,0,0
196,0,121.98069023635665,9,8,4,1,1,0,2,0
108,0,174.6,9,26,4,2,1,1,3,0
64,1,85.64924859840029,11,18,4,1,1,0,0,0
66,0,125.59750301203569,7,16,4,2,0,2,0,0
30,0,98.1,3,9,4,2,0,0,0,0
31,0,125.1,8,6,4,1,1,3,0,0
16,0,149.6301094414495,7,16,4,2,0,0,1,0
49,0,152.1,8,15,4,2,0,0,0,0
36,0,67.5,2,12,4,1,0,3,0,0
63,0,69.30666928257271,5,8,4,9,3,3,0,0
93,0,138.0727751494537,6,2,4,2,0,0,3,0
46,0,89.0,5,29,2,2,0,0,0,0
127,0,103.5,7,7,4,3,0,3,0,0
180,1,95.29169058797875,7,2,4,1,0,1,0,0
24,0,98.02841440410226,3,10,4,2,0,0,0,0
0,0,207.03534883741398,6,13,4,1,0,0,3,0
91,1,89.39036560456168,6,15,4,3,0,0,2,0
11,0,111.46021628707122,6,2,4,1,0,0,0,0
21,0,79.0,2,17,4,1,0,3,0,0
68,0,149.12003248160426,7,6,4,3,0,0,3,0
24,0,91.24655359881594,3,18,4,1,0,0,0,0
84,0,162.815061230079,7,19,4,2,1,0,3,0
2,0,88.4535789876399,3,9,2,1,0,1,0,0
31,0,98.1,5,24,4,1,0,3,0,0
55,1,113.39127263076719,11,11,4,2,0,0,0,0
88,0,127.8,6,14,4,2,0,0,3,0
222,0,119.34226611788083,6,28,4,2,2,0,0,0
49,0,140.4,5,14,4,2,1,0,3,0
4,0,135.55414172870965,4,9,4,2,2,0,3,0
208,0,96.3,10,20,4,3,1,0,0,0
100,0,107.5284448232705,9,16,3,1,0,0,0,0
441,0,65.7560437361208,4,25,4,1,0,0,0,0
196,0,148.0287723286708,8,22,4,5,1,0,2,0
47,0,192.79106581126464,5,11,4,1,0,0,5,0
103,0,80.94459818220174,4,4,4,2,0,0,0,0
62,0,65.75546302277294,2,17,4,2,1,0,0,0
177,1,80.71245191766926,7,26,4,4,0,3,0,0
117,0,144.99801352170172,7,16,4,3,0,0,3,0
8,1,191.60046114713452,7,10,4,1,0,0,0,0
169,0,119.40322275256432,9,8,4,2,2,0,0,0
185,1,94.5,7,22,4,1,0,3,0,0
15,0,79.0,2,16,4,3,0,3,0,0
261,0,65.4805368194579,12,26,4,4,1,3,0,0
80,0,168.3,9,7,4,2,0,0,3,0
253,1,100.3,9,28,4,2,1,0,0,0
70,0,167.86232418477692,8,14,4,1,1,0,3,0
57,0,158.19915183636016,10,17,4,2,0,0,3,0
178,0,51.809926005375836,7,16,3,5,2,0,0,0
180,0,100.79858860862788,8,10,4,3,1,1,0,0
61,0,72.98484930196655,2,6,4,3,1,2,0,0
87,0,105.27493520017552,6,24,4,0,1,0,0,0
146,1,138.38426264810036,7,6,4,2,1,0,3,0
156,0,94.59663672495508,8,2,4,1,0,2,0,0
5,1,139.16931039480198,8,26,4,1,0,2,0,0
31,0,110.57030643327033,5,8,4,2,0,0,0,0
88,1,85.40884227890562,4,3,4,0,1,2,0,0
155,0,131.45070261161715,7,15,4,2,0,0,1,0
167,0,94.97703065106619,7,28,4,2,0,2,0,0
198,0,97.97229077942005,11,28,4,3,2,0,2,0
57,0,116.93953053924724,3,28,4,3,0,0,2,0
74,1,140.4,5,2,4,1,1,0,3,0
36,0,126.27538691677509,4,23,4,2,0,1,0,0
5,0,117.1687990238743,3,6,4,1,1,0,1,0
90,0,117.60395846508897,5,20,4,1,1,2,0,0
4,0,177.2865461815807,9,12,4,1,1,0,3,0
250,0,118.69285071582262,6,24,4,2,0,0,0,0
201,1,119.85,9,7,4,4,1,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
34,0,65.0,7,18,2,1,0,0,0,0
6,0,103.86952805257961,5,16,4,1,0,3,0,0
89,0,76.5,5,28,4,1,1,0,0,0
274,1,91.4274903861495,9,28,4,2,1,0,0,0
1,0,98.41209712042578,4,15,2,1,1,0,0,0
188,0,109.35888624363726,9,5,4,2,1,0,0,0
87,0,76.5,4,6,4,2,0,2,0,0
133,0,82.45,8,19,3,2,1,0,3,0
175,0,125.66414429619402,9,8,3,2,0,0,0,0
12,0,151.0,7,1,4,1,1,0,0,0
198,0,78.58843704534803,10,27,4,3,1,0,2,0
38,0,125.61750683931488,10,5,4,1,1,0,3,0
38,0,107.99430924741765,5,23,4,2,0,0,2,0
137,0,60.75689185996144,3,25,4,1,1,3,0,0
77,1,94.79809578166457,3,22,4,3,0,0,0,0
32,0,233.53875406187558,8,14,4,2,1,0,5,0
0,0,80.22618740316243,10,27,2,1,0,0,0,0
106,0,152.1,8,24,4,4,0,0,3,0
190,1,103.4586635648191,7,7,4,2,1,2,0,0
52,0,119.36587164591121,4,25,4,1,0,0,3,0
274,0,109.72195125166667,4,17,4,0,1,1,0,0
13,0,148.40215105759992,7,26,4,0,2,0,0,0
235,0,121.35565339734494,9,28,4,3,0,0,0,0
277,0,80.0,9,5,3,5,2,0,0,0
237,1,90.56490583029871,9,16,4,2,1,0,0,0
209,0,75.96926421762561,7,29,4,1,0,0,0,0
54,0,111.04229807611854,9,29,4,3,1,0,2,0
5,0,152.68594402487915,8,9,4,2,1,0,0,0
101,0,107.80717010909113,9,2,4,2,2,3,0,0
52,0,99.0,9,2,4,1,0,3,0,0
25,0,282.98176919948986,8,19,4,1,0,0,2,0
63,1,149.4,9,8,4,3,0,0,3,0
49,0,140.4,6,16,4,2,0,0,3,0
53,0,134.25573507022432,8,4,4,3,1,0,1,0
15,0,79.0459060850977,2,12,3,2,0,2,0,0
99,0,105.3,7,13,4,3,0,0,0,0
42,0,87.96043487952751,3,21,4,2,0,3,0,0
300,0,74.50818078646878,8,8,3,2,0,0,0,0
74,0,127.96465060082552,5,16,4,3,0,0,0,0
143,0,125.69368306800854,8,13,4,5,1,0,1,0
68,0,135.56211718013387,7,5,4,3,2,0,0,0
158,0,88.5528866327117,10,25,4,1,0,0,0,0
110,0,149.4,9,22,4,2,0,0,3,0
257,0,100.77277339470069,8,1,4,3,1,0,0,0
76,0,99.59592220884771,3,25,4,2,1,0,2,0
226,0,72.9,12,6,4,2,0,0,0,0
78,0,118.25820089806145,8,5,4,0,1,0,0,0
201,1,123.52831958293258,8,24,4,3,0,0,1,0
12,0,127.46053955205772,3,16,4,1,1,0,0,0
165,1,75.41648334882376,6,29,3,4,1,1,0,0
86,0,90.94466816125468,9,11,2,0,0,0,0,0
123,0,108.78776570277772,3,29,4,2,0,0,0,0
256,0,111.320942185166,6,15,3,2,0,1,0,0
188,0,111.97604116993813,9,28,4,3,1,0,0,0
124,0,143.1,9,20,4,5,1,0,3,0
95,0,143.4055542421889,6,20,4,3,0,0,3,0
1,0,264.5678234401737,6,10,4,1,1,0,4,0
165,1,142.93925281508456,7,17,4,1,1,0,2,0
113,0,85.0,6,30,3,3,1,0,0,0
90,0,99.11290038086179,3,26,3,2,1,0,0,0
5,0,87.16536816203052,2,22,4,0,0,1,0,0
119,0,106.33147388473098,10,26,4,1,0,0,1,0
314,0,76.05662405771561,10,14,4,2,0,0,0,0
159,0,183.60824960549968,8,17,4,2,0,0,4,0
178,0,105.3,7,1,4,2,0,0,1,0
275,0,90.0,10,5,3,4,1,0,0,0
148,1,79.94099931127903,8,28,4,2,2,0,0,0
30,1,101.9292194331214,10,3,4,4,1,0,0,0
59,0,177.3,4,14,4,1,1,0,5,0
157,1,164.24774920113387,8,3,4,2,1,0,2,0
66,0,149.38580264095907,8,7,4,3,0,0,3,0
279,0,73.72962990355384,8,4,3,2,0,0,0,0
134,0,109.8,6,27,4,2,0,0,3,0
160,0,127.55162655103429,8,15,4,2,1,0,0,0
147,1,124.42877153137997,6,2,3,3,0,0,0,0
15,0,132.3183717599597,4,6,4,3,1,0,3,0
232,0,108.61799069114147,10,24,4,3,0,0,1,0
122,0,79.2,11,15,4,2,0,3,0,0
218,1,106.40703611632024,9,6,3,1,0,0,0,0
138,1,109.8,6,29,4,3,0,0,3,0
260,0,75.1130963604661,12,25,4,3,1,0,0,0
56,1,93.6,11,23,4,2,0,0,0,0
280,0,110.0,9,19,3,2,1,0,0,0
26,0,157.31889131743128,5,19,4,2,0,0,4,0
201,0,96.3,7,29,4,1,0,0,0,0
81,0,97.75,3,23,4,3,1,0,3,0
8,0,130.14031255061616,5,28,4,2,1,0,2,0
49,0,154.51405362843389,8,15,4,1,1,0,1,0
26,0,112.32932528365514,7,12,4,3,0,0,0,0
167,1,107.84685445746635,9,2,4,2,1,0,0,0
158,0,88.57752009649954,10,25,4,1,0,0,0,0
161,1,161.1,9,4,4,2,1,1,0,0
179,0,90.90564290824719,9,27,4,2,1,0,0,0
77,0,90.9,4,10,4,1,0,0,0,0
39,1,70.73544534844532,2,11,4,2,0,3,0,0
109,0,149.74405014789636,8,23,4,2,0,0,3,0
44,0,123.99847265546873,5,19,4,3,0,0,1,0
134,0,133.48241910205883,8,1,4,4,1,0,3,0
26,0,141.93840178485212,10,13,4,3,1,1,3,0
172,0,109.46228878759592,8,24,4,2,0,0,3,0
39,1,164.8500135198083,8,25,4,2,1,0,0,0
26,0,77.86218845507315,11,13,2,2,1,0,2,0
39,0,134.31492565632038,3,24,4,2,2,0,0,0
25,0,117.32533953922523,4,21,4,2,0,0,0,0
29,0,75.12065122370704,1,18,4,1,0,2,0,0
160,1,143.39496408533782,7,30,4,1,1,0,1,0
169,0,99.45,8,5,4,2,2,0,0,0
166,0,79.67166178828182,8,5,3,3,0,1,0,0
83,0,127.16782422466467,5,20,4,1,0,0,0,0
68,0,168.98424806270071,7,8,4,2,0,0,3,0
44,0,134.11996231981462,5,27,3,2,0,0,0,0
91,0,198.9,5,6,4,2,1,0,5,0
66,0,121.5,7,24,4,1,2,0,0,0
34,0,64.15033852671338,5,21,2,1,0,0,0,0
236,0,106.58294679629708,9,18,2,3,0,0,3,0
128,0,103.5,7,8,4,4,0,3,0,0
121,0,76.20610316367197,9,11,4,2,1,1,0,0
35,0,89.0517432559813,5,19,3,1,0,1,0,0
189,1,113.19465541848214,8,4,4,2,1,0,0,0
233,0,86.57127583617897,8,11,4,2,0,0,0,0
27,0,142.6510592008979,4,10,4,3,0,0,0,0
305,0,73.95,12,7,4,6,2,0,0,0
220,0,84.30065179843501,11,29,4,1,1,0,0,0
38,0,116.1,5,11,4,2,0,3,0,0
16,0,129.0,6,17,4,1,1,3,0,0
27,1,80.03141751430458,10,4,4,2,1,0,2,0
97,0,76.5,7,21,4,4,1,0,0,0
109,0,76.645917046287,7,11,3,1,2,0,0,0
56,0,168.3,8,18,4,2,0,0,3,0
45,0,126.36785100279666,6,28,4,2,0,0,0,0
222,0,86.15077207023799,7,26,4,1,1,1,0,0
57,0,96.19961324285566,4,18,4,1,1,0,0,0
100,0,105.80810461124639,7,13,4,2,0,0,0,0
259,1,79.41088449812023,12,25,4,5,1,0,0,0
12,0,128.21098893518106,2,7,4,1,1,0,0,0
84,0,103.66021829186305,6,29,4,3,0,2,0,0
68,0,81.48224044053822,3,30,4,3,0,0,0,0
138,0,194.12238297412682,6,28,4,1,1,0,5,0
7,0,137.86073331580306,4,9,4,3,2,0,3,0
122,1,74.14248155336153,12,27,4,3,0,0,1,0
41,0,115.74699778466479,4,9,4,4,1,2,0,0
121,0,78.32142946809125,11,14,4,2,1,3,0,0
39,0,89.84479764098748,11,2,4,3,0,1,0,0
70,0,78.7435739762796,3,2,4,2,0,0,0,0
34,0,161.37937454443795,3,16,4,1,0,0,4,0
12,0,129.24588108724976,6,27,4,0,1,2,0,0
40,1,136.1787371915106,7,27,4,2,0,0,0,0
131,0,94.5,6,13,4,1,1,1,0,0
46,0,123.46241716296525,3,28,4,2,1,0,2,0
78,0,88.0,11,25,4,1,0,3,0,0
29,1,129.5150073704624,8,16,4,2,0,2,0,0
172,0,93.15037649012507,8,4,4,2,2,2,0,0
187,0,99.62452151081581,6,11,4,4,1,0,2,0
48,0,131.4,6,3,4,1,1,0,3,0
78,0,147.388018190754,10,6,4,2,1,0,3,0
41,0,113.90043274393192,4,17,4,0,2,0,3,0
126,0,137.77874437455984,8,21,4,2,1,0,3,0
119,0,110.19415589909427,11,24,4,1,0,0,0,0
41,0,135.13408134403684,4,23,4,3,2,0,3,0
38,0,122.54185112907732,11,16,4,5,2,0,0,0
236,0,76.65184115705317,11,30,4,2,0,1,0,0
6,0,148.30906116298857,4,8,4,2,1,0,2,0
154,0,103.1937752257017,7,6,4,2,0,3,0,0
37,0,141.47619105059024,4,26,4,1,0,0,1,0
23,0,89.2523563576755,3,18,4,1,0,2,0,0
84,0,134.20784228283833,8,13,4,2,1,0,0,0
38,1,207.9,8,11,4,2,1,0,5,0
161,1,129.89849413817097,6,28,4,2,1,0,3,0
83,0,123.26532556738285,7,18,4,3,1,0,0,0
68,0,76.36550701101046,5,25,4,7,2,0,0,0
126,1,156.1965443051852,11,26,4,2,1,0,4,0
10,0,105.330951969223,3,22,4,2,0,0,3,0
26,0,105.89691324142183,6,11,4,2,1,3,0,0
29,0,128.73805416223448,9,20,4,1,0,0,0,0
